ElectionType,Year,Province,EligibleVoters,Votes1,ValidVotes,Party,Count,Turnout,VoteShare
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,PVV (Partij voor de Vrijheid),200995,0.7739312098722846,0.10978593940320845
Second Chamber,2021,Drenthe,395470,317032,316079,CDA,34638,0.7992489948668673,0.10958652741877822
Second Chamber,2021,Flevoland,307056,231605,230595,CDA,18272,0.7509867906831327,0.07923849172792125
Second Chamber,2021,Fryslân,513442,413017,411725,CDA,60060,0.8018919371613542,0.14587406642783413
Second Chamber,2021,Gelderland,1631869,1321116,1316978,CDA,136643,0.8070365942364246,0.1037549602195329
Second Chamber,2021,Groningen,461525,360472,359230,CDA,31758,0.7783543686690861,0.08840575675750911
Second Chamber,2021,Limburg,873429,662408,659437,CDA,73038,0.7549978303903351,0.11075811639322634
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,CDA,153199,0.7747159126914722,0.10025049700228117
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,CDA,54488,0.7821092995390578,0.05323760829399885
Second Chamber,2021,Overijssel,902431,731465,729100,CDA,115736,0.8079288056372177,0.15873817034700316
Second Chamber,2021,Utrecht,1021121,842225,839530,CDA,69422,0.8221650519380171,0.08269150596166903
Second Chamber,2021,Zeeland,292905,231329,230555,CDA,24814,0.7871323466653011,0.10762724729457179
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,CDA,145006,0.7739312098722846,0.07920405944974573
Second Chamber,2021,Drenthe,395470,317032,316079,SP (Socialistische Partij),23842,0.7992489948668673,0.07543050946124229
Second Chamber,2021,Flevoland,307056,231605,230595,SP (Socialistische Partij),13148,0.7509867906831327,0.05701771504152302
Second Chamber,2021,Fryslân,513442,413017,411725,SP (Socialistische Partij),29024,0.8018919371613542,0.07049365474527901
Second Chamber,2021,Gelderland,1631869,1321116,1316978,SP (Socialistische Partij),75110,0.8070365942364246,0.05703208405911109
Second Chamber,2021,Groningen,461525,360472,359230,SP (Socialistische Partij),34275,0.7783543686690861,0.09541240987668068
Second Chamber,2021,Limburg,873429,662408,659437,SP (Socialistische Partij),50435,0.7549978303903351,0.07648190805186848
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,SP (Socialistische Partij),116992,0.7747159126914722,0.0765573283460785
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,SP (Socialistische Partij),49859,0.7821092995390578,0.0487148346779197
Second Chamber,2021,Overijssel,902431,731465,729100,SP (Socialistische Partij),40389,0.8079288056372177,0.055395693320532166
Second Chamber,2021,Utrecht,1021121,842225,839530,SP (Socialistische Partij),33284,0.8221650519380171,0.03964599240050981
Second Chamber,2021,Zeeland,292905,231329,230555,SP (Socialistische Partij),12831,0.7871323466653011,0.05565266422328728
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,SP (Socialistische Partij),93355,0.7739312098722846,0.05099164841407261
Second Chamber,2021,Drenthe,395470,317032,316079,Partij van de Arbeid (P.v.d.A.),27380,0.7992489948668673,0.0866239136418427
Second Chamber,2021,Flevoland,307056,231605,230595,Partij van de Arbeid (P.v.d.A.),11061,0.7509867906831327,0.04796721524751187
Second Chamber,2021,Fryslân,513442,413017,411725,Partij van de Arbeid (P.v.d.A.),36482,0.8018919371613542,0.08860768716983423
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Partij van de Arbeid (P.v.d.A.),71266,0.8070365942364246,0.05411328055593943
Second Chamber,2021,Groningen,461525,360472,359230,Partij van de Arbeid (P.v.d.A.),32535,0.7783543686690861,0.0905687164212343
Second Chamber,2021,Limburg,873429,662408,659437,Partij van de Arbeid (P.v.d.A.),45968,0.7549978303903351,0.06970794784035472
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Partij van de Arbeid (P.v.d.A.),68814,0.7747159126914722,0.045030566131077726
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Partij van de Arbeid (P.v.d.A.),64564,0.7821092995390578,0.06308238404591363
Second Chamber,2021,Overijssel,902431,731465,729100,Partij van de Arbeid (P.v.d.A.),38640,0.8079288056372177,0.05299684542586751
Second Chamber,2021,Utrecht,1021121,842225,839530,Partij van de Arbeid (P.v.d.A.),40534,0.8221650519380171,0.04828177670839637
Second Chamber,2021,Zeeland,292905,231329,230555,Partij van de Arbeid (P.v.d.A.),14283,0.7871323466653011,0.06195051072412223
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Partij van de Arbeid (P.v.d.A.),90816,0.7739312098722846,0.0496048154075563
Second Chamber,2021,Drenthe,395470,317032,316079,GROENLINKS,12502,0.7992489948668673,0.03955340278854337
Second Chamber,2021,Flevoland,307056,231605,230595,GROENLINKS,9979,0.7509867906831327,0.043275005962835275
Second Chamber,2021,Fryslân,513442,413017,411725,GROENLINKS,16234,0.8018919371613542,0.03942923067581517
Second Chamber,2021,Gelderland,1631869,1321116,1316978,GROENLINKS,69109,0.8070365942364246,0.052475439984570736
Second Chamber,2021,Groningen,461525,360472,359230,GROENLINKS,23333,0.7783543686690861,0.06495281574478746
Second Chamber,2021,Limburg,873429,662408,659437,GROENLINKS,26887,0.7549978303903351,0.0407726591016276
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,GROENLINKS,66547,0.7747159126914722,0.04354708466772502
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,GROENLINKS,77671,0.7821092995390578,0.07588860434964001
Second Chamber,2021,Overijssel,902431,731465,729100,GROENLINKS,28914,0.8079288056372177,0.03965711150733781
Second Chamber,2021,Utrecht,1021121,842225,839530,GROENLINKS,59027,0.8221650519380171,0.07030957797815444
Second Chamber,2021,Zeeland,292905,231329,230555,GROENLINKS,6992,0.7871323466653011,0.030326820064626663
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,GROENLINKS,83085,0.7739312098722846,0.0453820481868483
Second Chamber,2021,Drenthe,395470,317032,316079,Forum voor Democratie,17664,0.7992489948668673,0.05588476298646857
Second Chamber,2021,Flevoland,307056,231605,230595,Forum voor Democratie,16072,0.7509867906831327,0.06969795528957697
Second Chamber,2021,Fryslân,513442,413017,411725,Forum voor Democratie,30329,0.8018919371613542,0.07366324609873096
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Forum voor Democratie,59113,0.8070365942364246,0.04488533597372166
Second Chamber,2021,Groningen,461525,360472,359230,Forum voor Democratie,18312,0.7783543686690861,0.05097569802076664
Second Chamber,2021,Limburg,873429,662408,659437,Forum voor Democratie,42621,0.7549978303903351,0.0646324061282579
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Forum voor Democratie,73935,0.7747159126914722,0.04838165063651628
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Forum voor Democratie,38558,0.7821092995390578,0.037673170250330484
Second Chamber,2021,Overijssel,902431,731465,729100,Forum voor Democratie,37005,0.8079288056372177,0.05075435468385681
Second Chamber,2021,Utrecht,1021121,842225,839530,Forum voor Democratie,30195,0.8221650519380171,0.03596655271401856
Second Chamber,2021,Zeeland,292905,231329,230555,Forum voor Democratie,13134,0.7871323466653011,0.056966884257552426
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Forum voor Democratie,94974,0.7739312098722846,0.051875966112989474
Second Chamber,2021,Drenthe,395470,317032,316079,Partij voor de Dieren,10424,0.7992489948668673,0.03297909699790242
Second Chamber,2021,Flevoland,307056,231605,230595,Partij voor de Dieren,8302,0.7509867906831327,0.03600251523233375
Second Chamber,2021,Fryslân,513442,413017,411725,Partij voor de Dieren,14673,0.8018919371613542,0.03563786507984699
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Partij voor de Dieren,47908,0.8070365942364246,0.036377221183649236
Second Chamber,2021,Groningen,461525,360472,359230,Partij voor de Dieren,15722,0.7783543686690861,0.043765832475016
Second Chamber,2021,Limburg,873429,662408,659437,Partij voor de Dieren,22932,0.7549978303903351,0.03477511877556158
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Partij voor de Dieren,48750,0.7747159126914722,0.03190106808047838
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Partij voor de Dieren,58092,0.7821092995390578,0.05675890363043204
Second Chamber,2021,Overijssel,902431,731465,729100,Partij voor de Dieren,19046,0.8079288056372177,0.026122616924975996
Second Chamber,2021,Utrecht,1021121,842225,839530,Partij voor de Dieren,35169,0.8221650519380171,0.041891296320560316
Second Chamber,2021,Zeeland,292905,231329,230555,Partij voor de Dieren,7657,0.7871323466653011,0.03321116436425148
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Partij voor de Dieren,67414,0.7739312098722846,0.036822355376640685
Second Chamber,2021,Drenthe,395470,317032,316079,ChristenUnie,14377,0.7992489948668673,0.04548546407701872
Second Chamber,2021,Flevoland,307056,231605,230595,ChristenUnie,9629,0.7509867906831327,0.04175719334764414
Second Chamber,2021,Fryslân,513442,413017,411725,ChristenUnie,20458,0.8018919371613542,0.04968850567733317
Second Chamber,2021,Gelderland,1631869,1321116,1316978,ChristenUnie,60715,0.8070365942364246,0.04610175720475209
Second Chamber,2021,Groningen,461525,360472,359230,ChristenUnie,19604,0.7783543686690861,0.05457227959802912
Second Chamber,2021,Limburg,873429,662408,659437,ChristenUnie,4665,0.7549978303903351,0.0070742163390892536
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,ChristenUnie,18113,0.7747159126914722,0.01185280094649651
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,ChristenUnie,18632,0.7821092995390578,0.018204432494013115
Second Chamber,2021,Overijssel,902431,731465,729100,ChristenUnie,41837,0.8079288056372177,0.05738170347003155
Second Chamber,2021,Utrecht,1021121,842225,839530,ChristenUnie,41032,0.8221650519380171,0.04887496575464843
Second Chamber,2021,Zeeland,292905,231329,230555,ChristenUnie,10552,0.7871323466653011,0.045767821127279826
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,ChristenUnie,75100,0.7739312098722846,0.04102054304425958
Second Chamber,2021,Drenthe,395470,317032,316079,Volt,4277,0.7992489948668673,0.013531427269764838
Second Chamber,2021,Flevoland,307056,231605,230595,Volt,3800,0.7509867906831327,0.016479108393503764
Second Chamber,2021,Fryslân,513442,413017,411725,Volt,6024,0.8018919371613542,0.014631125144210335
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Volt,27836,0.8070365942364246,0.021136268031812226
Second Chamber,2021,Groningen,461525,360472,359230,Volt,10330,0.7783543686690861,0.028755950226874147
Second Chamber,2021,Limburg,873429,662408,659437,Volt,10231,0.7549978303903351,0.015514749703155873
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Volt,33517,0.7747159126914722,0.021932884079043976
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Volt,44495,0.7821092995390578,0.04347392785643589
Second Chamber,2021,Overijssel,902431,731465,729100,Volt,14022,0.8079288056372177,0.0192319297764367
Second Chamber,2021,Utrecht,1021121,842225,839530,Volt,29563,0.8221650519380171,0.035213750550903485
Second Chamber,2021,Zeeland,292905,231329,230555,Volt,2686,0.7871323466653011,0.01165014855457483
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Volt,43175,0.7739312098722846,0.023582715658267743
Second Chamber,2021,Drenthe,395470,317032,316079,JA21,6657,0.7992489948668673,0.02106119039860288
Second Chamber,2021,Flevoland,307056,231605,230595,JA21,6081,0.7509867906831327,0.026370910037077994
Second Chamber,2021,Fryslân,513442,413017,411725,JA21,8069,0.8018919371613542,0.01959803266743579
Second Chamber,2021,Gelderland,1631869,1321116,1316978,JA21,28240,0.8070365942364246,0.021443030939013407
Second Chamber,2021,Groningen,461525,360472,359230,JA21,5740,0.7783543686690861,0.015978620939231133
Second Chamber,2021,Limburg,873429,662408,659437,JA21,12988,0.7549978303903351,0.01969558881288129
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,JA21,33760,0.7747159126914722,0.02209189863378359
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,JA21,20247,0.7821092995390578,0.019782371441943083
Second Chamber,2021,Overijssel,902431,731465,729100,JA21,14792,0.8079288056372177,0.020288026333836237
Second Chamber,2021,Utrecht,1021121,842225,839530,JA21,18203,0.8221650519380171,0.021682369897442617
Second Chamber,2021,Zeeland,292905,231329,230555,JA21,5814,0.7871323466653011,0.025217410162434128
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,JA21,61811,0.7739312098722846,0.03376192791090185
Second Chamber,2021,Drenthe,395470,317032,316079,Staatkundig Gereformeerde Partij (SGP),2445,0.7992489948668673,0.007735407920171856
Second Chamber,2021,Flevoland,307056,231605,230595,Staatkundig Gereformeerde Partij (SGP),9451,0.7509867906831327,0.04098527721763265
Second Chamber,2021,Fryslân,513442,413017,411725,Staatkundig Gereformeerde Partij (SGP),4123,0.8018919371613542,0.010013965632400267
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Staatkundig Gereformeerde Partij (SGP),53533,0.8070365942364246,0.040648363146537
Second Chamber,2021,Groningen,461525,360472,359230,Staatkundig Gereformeerde Partij (SGP),2912,0.7783543686690861,0.008106227208195307
Second Chamber,2021,Limburg,873429,662408,659437,Staatkundig Gereformeerde Partij (SGP),772,0.7549978303903351,0.0011706956085266674
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Staatkundig Gereformeerde Partij (SGP),7262,0.7747159126914722,0.0047521139774448
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Staatkundig Gereformeerde Partij (SGP),3160,0.7821092995390578,0.00308748425724997
Second Chamber,2021,Overijssel,902431,731465,729100,Staatkundig Gereformeerde Partij (SGP),22257,0.8079288056372177,0.03052667672472912
Second Chamber,2021,Utrecht,1021121,842225,839530,Staatkundig Gereformeerde Partij (SGP),22671,0.8221650519380171,0.027004395316427048
Second Chamber,2021,Zeeland,292905,231329,230555,Staatkundig Gereformeerde Partij (SGP),22274,0.7871323466653011,0.0966103532779597
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Staatkundig Gereformeerde Partij (SGP),60712,0.7739312098722846,0.033161640603236855
Second Chamber,2021,Drenthe,395470,317032,316079,DENK,936,0.7992489948668673,0.0029612849952068945
Second Chamber,2021,Flevoland,307056,231605,230595,DENK,5654,0.7509867906831327,0.024519178646544806
Second Chamber,2021,Fryslân,513442,413017,411725,DENK,1072,0.8018919371613542,0.0026036796405367662
Second Chamber,2021,Gelderland,1631869,1321116,1316978,DENK,17053,0.8070365942364246,0.012948583803222226
Second Chamber,2021,Groningen,461525,360472,359230,DENK,1838,0.7783543686690861,0.005116499178799098
Second Chamber,2021,Limburg,873429,662408,659437,DENK,6672,0.7549978303903351,0.010117721632240836
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,DENK,24286,0.7747159126914722,0.0158922941415897
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,DENK,39335,0.7821092995390578,0.03843233963890113
Second Chamber,2021,Overijssel,902431,731465,729100,DENK,9353,0.8079288056372177,0.012828144287477711
Second Chamber,2021,Utrecht,1021121,842225,839530,DENK,23050,0.8221650519380171,0.027455838385763463
Second Chamber,2021,Zeeland,292905,231329,230555,DENK,1466,0.7871323466653011,0.00635856953872178
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,DENK,53480,0.7739312098722846,0.02921143331567247
Second Chamber,2021,Drenthe,395470,317032,316079,50PLUS,3438,0.7992489948668673,0.010877027578548401
Second Chamber,2021,Flevoland,307056,231605,230595,50PLUS,2737,0.7509867906831327,0.011869294650794683
Second Chamber,2021,Fryslân,513442,413017,411725,50PLUS,3221,0.8018919371613542,0.007823182949784444
Second Chamber,2021,Gelderland,1631869,1321116,1316978,50PLUS,11949,0.8070365942364246,0.009073044500363711
Second Chamber,2021,Groningen,461525,360472,359230,50PLUS,3064,0.7783543686690861,0.008529354452579128
Second Chamber,2021,Limburg,873429,662408,659437,50PLUS,9224,0.7549978303903351,0.013987689498769405
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,50PLUS,18939,0.7747159126914722,0.012393319556434463
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,50PLUS,8360,0.7821092995390578,0.008168154553990427
Second Chamber,2021,Overijssel,902431,731465,729100,50PLUS,5817,0.8079288056372177,0.00797832944726375
Second Chamber,2021,Utrecht,1021121,842225,839530,50PLUS,6863,0.8221650519380171,0.008174812097244888
Second Chamber,2021,Zeeland,292905,231329,230555,50PLUS,3290,0.7871323466653011,0.014269913903406995
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,50PLUS,19616,0.7739312098722846,0.010714500297685699
Second Chamber,2021,Drenthe,395470,317032,316079,BBB,7056,0.7992489948668673,0.022323533040790437
Second Chamber,2021,Flevoland,307056,231605,230595,BBB,1992,0.7509867906831327,0.008638522084173551
Second Chamber,2021,Fryslân,513442,413017,411725,BBB,9354,0.8018919371613542,0.022719047908191146
Second Chamber,2021,Gelderland,1631869,1321116,1316978,BBB,20086,0.8070365942364246,0.015251583549611307
Second Chamber,2021,Groningen,461525,360472,359230,BBB,6025,0.7783543686690861,0.016771984522450798
Second Chamber,2021,Limburg,873429,662408,659437,BBB,5572,0.7549978303903351,0.008449632034599211
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,BBB,12561,0.7747159126914722,0.008219678280182337
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,BBB,1987,0.7821092995390578,0.00194140228454294
Second Chamber,2021,Overijssel,902431,731465,729100,BBB,19139,0.8079288056372177,0.02625017144424633
Second Chamber,2021,Utrecht,1021121,842225,839530,BBB,3828,0.8221650519380171,0.004559694114564102
Second Chamber,2021,Zeeland,292905,231329,230555,BBB,3083,0.7871323466653011,0.013372080414651601
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,BBB,6797,0.7739312098722846,0.0037126049410363834
Second Chamber,2021,Drenthe,395470,317032,316079,BIJ1,596,0.7992489948668673,0.0018856045482300312
Second Chamber,2021,Flevoland,307056,231605,230595,BIJ1,4311,0.7509867906831327,0.01869511481168282
Second Chamber,2021,Fryslân,513442,413017,411725,BIJ1,984,0.8018919371613542,0.0023899447446718075
Second Chamber,2021,Gelderland,1631869,1321116,1316978,BIJ1,5475,0.8070365942364246,0.004157244843877422
Second Chamber,2021,Groningen,461525,360472,359230,BIJ1,2137,0.7783543686690861,0.005948835008212009
Second Chamber,2021,Limburg,873429,662408,659437,BIJ1,1688,0.7549978303903351,0.0025597593098355114
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,BIJ1,5354,0.7747159126914722,0.003503555251341154
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,BIJ1,30318,0.7821092995390578,0.029622261933957148
Second Chamber,2021,Overijssel,902431,731465,729100,BIJ1,2049,0.8079288056372177,0.0028103140858592784
Second Chamber,2021,Utrecht,1021121,842225,839530,BIJ1,7383,0.8221650519380171,0.008794206282086405
Second Chamber,2021,Zeeland,292905,231329,230555,BIJ1,559,0.7871323466653011,0.0024245841556244712
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,BIJ1,17551,0.7739312098722846,0.009586571917041277
Second Chamber,2021,Drenthe,395470,317032,316079,CODE ORANJE,1091,0.7992489948668673,0.0034516687283875232
Second Chamber,2021,Flevoland,307056,231605,230595,CODE ORANJE,1055,0.7509867906831327,0.004575120882933281
Second Chamber,2021,Fryslân,513442,413017,411725,CODE ORANJE,1314,0.8018919371613542,0.0031914506041654015
Second Chamber,2021,Gelderland,1631869,1321116,1316978,CODE ORANJE,3942,0.8070365942364246,0.002993216287591744
Second Chamber,2021,Groningen,461525,360472,359230,CODE ORANJE,1127,0.7783543686690861,0.0031372658185563566
Second Chamber,2021,Limburg,873429,662408,659437,CODE ORANJE,1892,0.7549978303903351,0.0028691141079435945
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,CODE ORANJE,5302,0.7747159126914722,0.0034695274453886435
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,CODE ORANJE,2854,0.7821092995390578,0.002788506351326397
Second Chamber,2021,Overijssel,902431,731465,729100,CODE ORANJE,2089,0.8079288056372177,0.0028651762446852283
Second Chamber,2021,Utrecht,1021121,842225,839530,CODE ORANJE,2072,0.8221650519380171,0.0024680475980608197
Second Chamber,2021,Zeeland,292905,231329,230555,CODE ORANJE,795,0.7871323466653011,0.0034482010800026023
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,CODE ORANJE,9734,0.7739312098722846,0.005316830439318546
Second Chamber,2021,Drenthe,395470,317032,316079,NIDA,195,0.7992489948668673,6.169343740014363e-4
Second Chamber,2021,Flevoland,307056,231605,230595,NIDA,1169,0.7509867906831327,0.005069494134738394
Second Chamber,2021,Fryslân,513442,413017,411725,NIDA,264,0.8018919371613542,6.412046875948752e-4
Second Chamber,2021,Gelderland,1631869,1321116,1316978,NIDA,2116,0.8070365942364246,0.0016067086921725344
Second Chamber,2021,Groningen,461525,360472,359230,NIDA,345,0.7783543686690861,9.603874954764358e-4
Second Chamber,2021,Limburg,873429,662408,659437,NIDA,1191,0.7549978303903351,0.00180608610071925
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,NIDA,3538,0.7747159126914722,0.0023151995665381024
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,NIDA,6735,0.7821092995390578,0.006580445086259034
Second Chamber,2021,Overijssel,902431,731465,729100,NIDA,584,0.8079288056372177,8.009875188588671e-4
Second Chamber,2021,Utrecht,1021121,842225,839530,NIDA,3408,0.8221650519380171,0.004059414196038259
Second Chamber,2021,Zeeland,292905,231329,230555,NIDA,163,0.7871323466653011,7.0698965539676e-4
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,NIDA,10346,0.7739312098722846,0.005651112361330354
Second Chamber,2021,Drenthe,395470,317032,316079,Splinter,901,0.7992489948668673,0.002850553184488688
Second Chamber,2021,Flevoland,307056,231605,230595,Splinter,818,0.7509867906831327,0.0035473449120752834
Second Chamber,2021,Fryslân,513442,413017,411725,Splinter,1263,0.8018919371613542,0.003067581516789119
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Splinter,3410,0.8070365942364246,0.002589261172168404
Second Chamber,2021,Groningen,461525,360472,359230,Splinter,1064,0.7783543686690861,0.0029618907106867464
Second Chamber,2021,Limburg,873429,662408,659437,Splinter,1739,0.7549978303903351,0.002637098009362532
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Splinter,4503,0.7747159126914722,0.002946677119310649
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Splinter,3121,0.7821092995390578,0.0030493792300244167
Second Chamber,2021,Overijssel,902431,731465,729100,Splinter,1668,0.8079288056372177,0.0022877520230421065
Second Chamber,2021,Utrecht,1021121,842225,839530,Splinter,2439,0.8221650519380171,0.002905196955439353
Second Chamber,2021,Zeeland,292905,231329,230555,Splinter,603,0.7871323466653011,0.002615427988983106
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Splinter,5499,0.7739312098722846,0.003003621387488461
Second Chamber,2021,Drenthe,395470,317032,316079,Piratenpartij,477,0.7992489948668673,0.0015091163917881289
Second Chamber,2021,Flevoland,307056,231605,230595,Piratenpartij,730,0.7509867906831327,0.003165723454541512
Second Chamber,2021,Fryslân,513442,413017,411725,Piratenpartij,925,0.8018919371613542,0.0022466452122168923
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Piratenpartij,2404,0.8070365942364246,0.001825391160672388
Second Chamber,2021,Groningen,461525,360472,359230,Piratenpartij,962,0.7783543686690861,0.002677950059850235
Second Chamber,2021,Limburg,873429,662408,659437,Piratenpartij,1180,0.7549978303903351,0.0017894052047428336
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Piratenpartij,3075,0.7747159126914722,0.0020122212173840207
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Piratenpartij,3221,0.7821092995390578,0.0031470844280386562
Second Chamber,2021,Overijssel,902431,731465,729100,Piratenpartij,1327,0.8079288056372177,0.0018200521190508846
Second Chamber,2021,Utrecht,1021121,842225,839530,Piratenpartij,1697,0.8221650519380171,0.0020213690993770325
Second Chamber,2021,Zeeland,292905,231329,230555,Piratenpartij,435,0.7871323466653011,0.0018867515343410465
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Piratenpartij,3871,0.7739312098722846,0.0021143877779537796
Second Chamber,2021,Drenthe,395470,317032,316079,JONG,658,0.7992489948668673,0.0020817580415022825
Second Chamber,2021,Flevoland,307056,231605,230595,JONG,409,0.7509867906831327,0.0017736724560376417
Second Chamber,2021,Fryslân,513442,413017,411725,JONG,657,0.8018919371613542,0.0015957253020827007
Second Chamber,2021,Gelderland,1631869,1321116,1316978,JONG,1800,0.8070365942364246,0.0013667654281240842
Second Chamber,2021,Groningen,461525,360472,359230,JONG,525,0.7783543686690861,0.00146145923224675
Second Chamber,2021,Limburg,873429,662408,659437,JONG,935,0.7549978303903351,0.0014178761579953809
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,JONG,2687,0.7747159126914722,0.001758321434507598
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,JONG,1275,0.7821092995390578,0.0012457412746815543
Second Chamber,2021,Overijssel,902431,731465,729100,JONG,841,0.8079288056372177,0.0011534768893155945
Second Chamber,2021,Utrecht,1021121,842225,839530,JONG,1098,0.8221650519380171,0.0013078746441461293
Second Chamber,2021,Zeeland,292905,231329,230555,JONG,273,0.7871323466653011,0.0011840992387933465
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,JONG,2614,0.7739312098722846,0.0014277989283314853
Second Chamber,2021,Drenthe,395470,317032,316079,Trots op Nederland (TROTS),826,0.7992489948668673,0.002613270732949674
Second Chamber,2021,Flevoland,307056,231605,230595,Trots op Nederland (TROTS),0,0.7509867906831327,0
Second Chamber,2021,Fryslân,513442,413017,411725,Trots op Nederland (TROTS),920,0.8018919371613542,0.002234501184042747
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Trots op Nederland (TROTS),2160,0.8070365942364246,0.001640118513748901
Second Chamber,2021,Groningen,461525,360472,359230,Trots op Nederland (TROTS),684,0.7783543686690861,0.0019040725997271943
Second Chamber,2021,Limburg,873429,662408,659437,Trots op Nederland (TROTS),1363,0.7549978303903351,0.0020669146559868495
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Trots op Nederland (TROTS),1572,0.7747159126914722,0.0010286867491797337
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Trots op Nederland (TROTS),1446,0.7821092995390578,0.001412817163285904
Second Chamber,2021,Overijssel,902431,731465,729100,Trots op Nederland (TROTS),1224,0.8079288056372177,0.001678782060074064
Second Chamber,2021,Utrecht,1021121,842225,839530,Trots op Nederland (TROTS),1036,0.8221650519380171,0.0012340237990304099
Second Chamber,2021,Zeeland,292905,231329,230555,Trots op Nederland (TROTS),0,0.7871323466653011,0
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Trots op Nederland (TROTS),0,0.7739312098722846,0
Second Chamber,2021,Drenthe,395470,317032,316079,Lijst Henk Krol,249,0.7992489948668673,7.877777391095264e-4
Second Chamber,2021,Flevoland,307056,231605,230595,Lijst Henk Krol,262,0.7509867906831327,0.0011361911576573647
Second Chamber,2021,Fryslân,513442,413017,411725,Lijst Henk Krol,283,0.8018919371613542,6.873519946566276e-4
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Lijst Henk Krol,933,0.8070365942364246,7.084400802443169e-4
Second Chamber,2021,Groningen,461525,360472,359230,Lijst Henk Krol,268,0.7783543686690861,7.460401414135791e-4
Second Chamber,2021,Limburg,873429,662408,659437,Lijst Henk Krol,785,0.7549978303903351,0.0011904093946806138
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Lijst Henk Krol,1729,0.7747159126914722,0.0011314245479209664
